1.5708
3.14159
0
eulerscatter testing
ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;3320;1.93951;2.52374;6.12991;0.0174533;2.0927;3.14998;1.77211;1.21754;0.591906
ID;3321;2.08677;1.97723;5.60967;0.0174533;6.13638;0;1.5708;0;1.00325
ID;3322;1.99827;2.14188;0.984783;0.0174533;2.9826;2.64734;1.42292;2.47176;0.665678
ID;3323;1.83696;1.4298;0.0741925;0.0174533;2.13027;2.77982;1.34782;1.62984;0.655778
ID;3324;2.03852;0.86419;5.51914;0.0174533;5.94518;0;1.5708;0;0.910543
ID;3325;0.482454;1.84525;5.97506;0.0174533;3.24492;0;1.5708;0;0.663282
ID;3326;2.05939;1.0351;0.579169;0.0174533;4.22827;0;1.5708;0;0.996296
ID;3327;1.76359;2.12865;5.55546;0.0174533;0.382323;1.91018;2.17663;5.69286;0.143173
ID;3328;1.78364;0.748409;0.343881;0.0174533;2.53793;1.35793;1.79332;1.51459;0.906158
ID;3329;1.42795;1.83734;0.926432;0.0174533;0.912128;1.9383;2.12293;1.67844;0.764916
ID;3330;0.166377;1.49622;6.11695;0.0174533;5.71792;0;1.5708;0;0.242332
ID;3331;2.1887;2.38218;5.38031;0.0174533;4.17855;0;1.5708;0;0.760981
ID;3332;1.4313;2.23207;0.771916;0.0174533;0.60755;1.81863;2.40398;1.15239;0.34942
ID;3333;0.554147;1.27719;0.475082;0.0174533;5.57251;0;1.5708;0;0.828695
ID;3334;1.23366;1.35561;5.7599;0.0174533;2.62426;1.87684;2.11241;0.976466;0.695764
ID;3335;2.32858;2.14152;0.307119;0.0174533;0.512305;2.61758;2.04302;0.627028;0.320511
ID;3336;0.440811;0.642807;0.211981;0.0174533;3.97665;0;1.5708;0;0.907998
ID;3337;0.628041;0.35014;0.571759;0.0174533;4.0376;0;1.5708;0;0.508747
ID;3338;1.21659;1.79123;0.515132;0.0174533;3.62274;0;1.5708;0;0.689411
ID;3339;2.24784;2.74792;5.87302;0.0174533;3.02462;3.1186;2.19073;0.544984;0.774869
ID;3340;1.40416;1.21114;0.997566;0.0174533;3.25662;0;1.5708;0;0.717953
ID;3341;1.16039;2.55682;5.21427;0.0174533;2.20744;2.48426;2.35839;0.469233;0.923277
ID;3342;2.2357;1.12236;5.46649;0.0174533;5.96844;0;1.5708;0;1.01227
ID;3343;1.53512;1.0125;5.72323;0.0174533;4.70551;0;1.5708;0;0.793337
ID;3344;2.62833;0.583162;5.98253;0.0174533;3.85543;0;1.5708;0;0.946813
ID;3345;1.91798;1.98515;5.953;0.0174533;1.66801;2.27796;2.06837;0.166307;0.472453
ID;3346;2.918;0.635442;6.0796;0.0174533;4.46682;0;1.5708;0;0.761622
ID;3347;1.79586;1.85907;1.27541;0.0174533;1.98359;2.57275;2.03835;2.94458;0.766046
ID;3348;1.12752;1.1292;5.94945;0.0174533;4.71117;0;1.5708;0;0.749292
ID;3349;2.81261;0.434483;0.0718326;0.0174533;0.37618;2.36797;0.2634;0.559573;0.23511
ID;3350;1.55099;0.407796;1.3985;0.0174533;5.69695;0;1.5708;0;0.450206
ID;3351;1.39856;1.97583;0.952971;0.0174533;3.86118;0;1.5708;0;0.72509
ID;3352;1.13773;2.34271;0.441413;0.0174533;2.74303;3.30562;2.13113;2.85546;0.486695
ID;3353;0.553118;0.520912;0.0617716;0.0174533;4.13908;0;1.5708;0;0.800498
ID;3354;2.30094;2.41092;5.57632;0.0174533;4.25195;0;1.5708;0;0.742278
ID;3355;2.00161;1.80634;0.53733;0.0174533;4.08666;0;1.5708;0;0.684589
ID;3356;2.22949;2.40371;0.822309;0.0174533;5.92028;0;1.5708;0;0.754992
ID;3357;1.37992;1.99989;0.490861;0.0174533;1.50327;2.41648;2.30283;1.59995;0.819286
ID;3358;2.04303;1.3731;6.01694;0.0174533;4.03464;0;1.5708;0;0.553035
ID;3359;1.86406;1.99147;6.21292;0.0174533;2.94587;2.88607;1.5689;1.6358;0.669713
ID;3360;1.38516;1.12198;5.28511;0.0174533;0.645595;1.44409;1.39983;5.5807;0.422014
ID;3361;1.78285;0.903873;4.9899;0.0174533;4.60692;0;1.5708;0;0.775367
ID;3362;1.53637;1.50339;0.410336;0.0174533;2.29065;2.45091;1.91369;1.49392;0.984902
ID;3363;0.784311;1.16595;6.19477;0.0174533;3.55201;0;1.5708;0;0.865906
ID;3364;1.25027;1.60188;5.6024;0.0174533;4.1364;0;1.5708;0;0.745885
ID;3365;2.99201;0.652243;6.15186;0.0174533;2.09597;1.19618;1.04628;2.42073;0.471924
ID;3366;1.43119;1.28626;6.05049;0.0174533;0.485376;1.56567;1.60619;0.0800294;0.477071
ID;3367;2.25499;1.74445;0.209104;0.0174533;0.369159;2.31826;1.74941;0.549597;0.335225
ID;3368;1.71768;1.13874;5.26252;0.0174533;0.395713;1.64692;1.32852;5.54252;0.325597
ID;3369;1.72838;0.0813869;0.537441;0.0174533;5.87289;0;1.5708;0;0.699585
ID;3370;2.64632;1.40988;6.0457;0.0174533;4.28437;0;1.5708;0;0.58712
ID;3371;2.75099;1.78077;6.18203;0.0174533;1.32872;2.59931;0.85606;0.762253;0.93338
ID;3372;2.66964;0.275589;6.18494;0.0174533;4.28749;0;1.5708;0;0.631669
ID;3373;1.97912;1.82664;0.329148;0.0174533;0.918354;2.19279;1.77776;0.689399;0.376841
ID;3374;1.13349;2.33998;5.5446;0.0174533;1.14867;1.50408;2.58956;5.90594;0.344836
ID;3375;1.72949;2.28118;5.51393;0.0174533;4.81934;0;1.5708;0;1.02581
ID;3376;2.21326;1.59629;0.539757;0.0174533;1.08928;2.33796;1.58024;0.985984;0.461215
ID;3377;0.760641;1.89316;6.15822;0.0174533;0.0732975;0.785013;1.94587;6.18931;0.0618077
ID;3378;1.39458;2.69477;0.760245;0.0174533;5.07145;0;1.5708;0;0.771537
ID;3379;0.589736;0.364086;0.211046;0.0174533;5.03278;0;1.5708;0;0.847851
ID;3380;1.23221;0.455005;0.240894;0.0174533;0.21725;1.09117;0.598334;0.457792;0.185499
ID;3381;2.18016;1.75745;6.11832;0.0174533;3.04938;2.38403;1.39241;1.17938;0.474678
ID;3382;1.70419;1.4482;1.1647;0.0174533;6.06875;0;1.5708;0;0.436601
ID;3383;2.8177;1.8425;6.22974;0.0174533;1.10365;3.15495;1.40964;0.328287;0.653488
ID;3384;1.97549;1.61519;1.08556;0.0174533;4.34251;0;1.5708;0;0.637671
ID;3385;1.12116;1.7474;5.90443;0.0174533;3.90707;0;1.5708;0;0.586034
ID;3386;1.13594;1.97633;6.23905;0.0174533;2.61784;3.02643;2.28534;1.50075;0.930909
ID;3387;2.72369;2.1542;6.10425;0.0174533;0.682908;2.9869;1.938;0.199414;0.407886
ID;3388;1.64522;3.12067;1.26246;0.0174533;0.0612557;3.08807;3.09225;2.68882;0.0535172
ID;3389;2.30724;0.929034;6.15785;0.0174533;4.22102;0;1.5708;0;0.94374
ID;3390;2.26535;0.513232;5.54827;0.0174533;5.50582;0;1.5708;0;0.514782
ID;3391;1.20233;0.611245;0.455269;0.0174533;4.06337;0;1.5708;0;0.617186
ID;3392;0.885859;1.97127;0.798896;0.0174533;5.79357;0;1.5708;0;0.988397
ID;3393;2.31964;0.989616;0.807436;0.0174533;3.53508;0;1.5708;0;0.989714
ID;3394;2.1397;1.24937;0.164788;0.0174533;2.0144;2.31279;1.21216;1.6528;0.169173
ID;3395;1.452;0.18121;0.824029;0.0174533;3.7636;0;1.5708;0;0.727199
ID;3396;2.84248;2.04323;0.0432213;0.0174533;2.61009;3.17923;1.72853;0.409227;0.51624
ID;3397;2.00087;2.37561;5.17072;0.0174533;2.88097;3.27174;1.53083;0.535033;0.418523
ID;3398;2.84921;1.85995;0.20527;0.0174533;3.95706;0;1.5708;0;0.476866
ID;3399;1.42113;1.05726;5.34862;0.0174533;2.35397;1.39945;1.71078;6.04569;0.943489
ID;3400;0.815792;2.09827;0.197503;0.0174533;0.129669;0.850399;2.19192;0.238734;0.100574
ID;3401;1.98372;1.04933;0.099843;0.0174533;0.724205;1.88464;1.11359;0.796163;0.658375
ID;3402;1.31827;1.98185;5.59614;0.0174533;0.888842;1.86827;2.22616;0.162669;0.767738
ID;3403;0.815898;0.335337;0.454537;0.0174533;2.31587;0.797962;1.3101;0.521355;0.831295
ID;3404;2.34348;0.286544;6.2086;0.0174533;0.422587;1.46974;0.472322;0.89303;0.385901
ID;3405;1.17817;1.12539;5.70758;0.0174533;5.81204;0;1.5708;0;0.878843
ID;3406;1.47161;1.98613;1.14553;0.0174533;4.79874;0;1.5708;0;0.585475
ID;3407;1.73136;1.50919;5.58262;0.0174533;0.380832;1.74871;1.5781;5.85964;0.28638
ID;3408;1.7645;2.89424;1.17762;0.0174533;2.19384;3.47935;2.15026;2.74156;0.541046
ID;3409;1.34204;0.822704;5.34272;0.0174533;2.51544;1.43266;1.45808;5.88262;0.857059
ID;3410;1.47865;2.79354;1.21404;0.0174533;0.165305;1.73487;2.83983;1.46585;0.094045
ID;3411;1.11998;1.37242;1.03826;0.0174533;1.19314;1.39339;2.32202;1.60162;0.933705
ID;3412;2.51108;2.16974;0.28622;0.0174533;3.71104;0;1.5708;0;0.963996
ID;3413;1.29715;1.10364;0.0589044;0.0174533;3.22171;0;1.5708;0;0.536288
ID;3414;1.37669;2.6841;5.9396;0.0174533;6.26505;0;1.5708;0;0.480887
ID;3415;1.7516;2.73217;5.63314;0.0174533;0.559704;2.77954;2.71527;0.422294;0.419178
ID;3416;1.09882;2.05792;0.778212;0.0174533;0.944305;1.86234;2.49185;1.82067;0.874127
ID;3417;1.27824;0.914914;5.98743;0.0174533;0.361599;1.08628;1.07803;0.0895798;0.361595
ID;3418;0.766939;2.334;0.315171;0.0174533;2.59713;2.34596;2.6453;2.03511;0.729451
ID;3419;1.72738;1.44568;5.70472;0.0174533;1.55375;1.95858;1.56975;0.175619;0.810022
ID;3420;2.07176;0.748816;0.149577;0.0174533;6.26596;0;1.5708;0;0.981751
ID;3421;1.61174;1.15152;0.228093;0.0174533;2.90962;1.35651;1.57943;1.35394;0.698449
ID;3422;0.975756;1.75723;0.654667;0.0174533;3.75452;0;1.5708;0;0.935441
ID;3423;1.88661;1.82976;6.27106;0.0174533;2.24621;2.81551;1.57615;1.2862;0.833779
ID;3424;2.61083;0.861317;0.398147;0.0174533;4.50185;0;1.5708;0;0.870834
ID;3425;2.61307;2.14528;0.132923;0.0174533;4.82027;0;1.5708;0;0.81164
ID;3426;1.7139;0.348473;5.77664;0.0174533;2.84086;1.38982;1.52202;1.05609;0.547262
ID;3427;1.34476;1.31635;0.972972;0.0174533;5.03887;0;1.5708;0;0.709851
ID;3428;1.64553;1.72351;5.50606;0.0174533;4.25504;0;1.5708;0;0.800137
ID;3429;1.86005;2.48059;5.5146;0.0174533;3.4766;0;1.5708;0;0.830882
ID;3430;1.6914;1.14758;0.850919;0.0174533;3.9192;0;1.5708;0;0.816396
ID;3431;2.64583;2.1374;0.00581774;0.0174533;1.23721;3.12676;1.50971;0.935652;1.07591
ID;3432;0.986728;0.593859;0.508605;0.0174533;3.44178;0;1.5708;0;0.598494
ID;3433;2.6261;1.26261;5.82671;0.0174533;0.715478;2.39926;1.07731;0.117031;0.55745
ID;3434;1.82233;1.00575;0.746534;0.0174533;4.55092;0;1.5708;0;0.959972
ID;3435;1.19998;1.01512;6.10365;0.0174533;5.56754;0;1.5708;0;0.714685
ID;3436;1.51321;1.08148;5.43163;0.0174533;5.0781;0;1.5708;0;0.853896
ID;3437;1.49661;0.232883;5.84908;0.0174533;0.702976;0.915835;0.66257;0.242701;0.501716
ID;3438;2.67876;1.39873;6.23106;0.0174533;2.68144;2.28302;0.807548;1.11032;0.899698
ID;3439;2.2521;1.83659;6.00627;0.0174533;1.05619;2.54106;1.60305;0.533383;0.846787
ID;3440;1.89785;0.529481;5.75189;0.0174533;1.15127;0.895226;0.94263;0.737943;0.891194
ID;3441;0.134331;0.781861;6.24548;0.0174533;3.59682;0;1.5708;0;0.787504
ID;3442;1.90042;2.48805;0.468078;0.0174533;4.25852;0;1.5708;0;0.667536
ID;3443;1.92759;1.33416;5.41194;0.0174533;5.08696;0;1.5708;0;0.850681
ID;3444;1.26854;2.72842;0.910982;0.0174533;5.64581;0;1.5708;0;0.544735
ID;3445;2.34363;2.01278;0.74334;0.0174533;1.31025;2.78253;1.904;1.19411;0.504819
ID;3446;2.60303;1.87423;6.19166;0.0174533;6.2375;0;1.5708;0;0.610768
ID;3447;0.846055;0.628371;6.23497;0.0174533;5.52095;0;1.5708;0;0.986066
ID;3448;1.79003;2.08012;5.15175;0.0174533;1.08109;2.72702;2.04851;6.16035;0.97102
ID;3449;2.18786;2.75678;0.405007;0.0174533;4.9945;0;1.5708;0;0.438741
ID;3450;1.42293;0.343223;6.05696;0.0174533;4.2504;0;1.5708;0;0.506328
ID;3451;0.998708;0.950635;5.95251;0.0174533;4.29229;0;1.5708;0;0.960043
ID;3452;0.891937;1.57626;0.352779;0.0174533;5.34738;0;1.5708;0;0.762767
ID;3453;0.979727;2.3428;5.89499;0.0174533;5.30529;0;1.5708;0;0.822811
ID;3454;1.57534;2.20623;0.641261;0.0174533;4.36204;0;1.5708;0;0.893944
ID;3455;0.548444;0.911026;0.478286;0.0174533;2.62239;0.945366;2.26417;1.16025;0.776727
ID;3456;1.13877;0.838628;5.36717;0.0174533;1.41077;1.0115;1.61378;6.17516;1.07125
ID;3457;1.3235;1.57941;5.75801;0.0174533;6.26135;0;1.5708;0;0.578367
ID;3458;0.598252;2.01669;0.262134;0.0174533;4.48869;0;1.5708;0;0.739235
ID;3459;0.775845;0.969091;5.69726;0.0174533;1.68315;0.939248;1.90644;5.97272;0.973498
ID;3460;2.7399;0.698873;0.274804;0.0174533;4.15713;0;1.5708;0;0.709834
ID;3461;1.6743;2.11421;1.26941;0.0174533;2.17099;3.24706;1.57186;2.81704;0.761367
ID;3462;1.3696;2.80155;5.2454;0.0174533;4.14511;0;1.5708;0;0.805876
ID;3463;2.29869;2.21505;6.05131;0.0174533;3.99997;0;1.5708;0;1.01183
ID;3464;0.753064;2.18882;0.434216;0.0174533;2.16833;2.08476;2.88152;1.82768;0.713189
ID;3465;2.91354;2.40275;0.0657253;0.0174533;3.42469;0;1.5708;0;0.792604
ID;3466;2.08768;1.69372;5.95585;0.0174533;2.20177;2.35472;1.68912;0.71375;0.619929
ID;3467;2.45208;1.12308;6.0296;0.0174533;2.7405;2.12235;0.867325;0.864303;0.734323
ID;3468;1.01753;0.44416;0.869145;0.0174533;3.97028;0;1.5708;0;0.543516
ID;3469;2.6574;1.96527;6.21994;0.0174533;1.27485;3.04003;1.05911;0.70698;0.85639
ID;3470;1.45354;1.77004;1.04037;0.0174533;3.62513;0;1.5708;0;0.566664
ID;3471;0.918574;1.13383;5.82357;0.0174533;4.69228;0;1.5708;0;0.970125
ID;3472;0.154078;2.36511;0.0719988;0.0174533;1.6982;3.61678;2.44475;3.29017;0.315824
ID;3473;0.759947;1.19587;6.21705;0.0174533;0.534543;0.76878;1.60566;0.213389;0.49587
ID;3474;1.51539;2.0383;5.61025;0.0174533;2.48122;2.2416;2.29661;0.0763371;0.72086
ID;3475;3.02067;2.12054;6.23689;0.0174533;2.54571;3.58377;0.687373;0.327634;0.832578
ID;3476;1.27472;2.87304;5.39463;0.0174533;1.82813;3.50505;2.0652;1.01982;0.462275
ID;3477;0.753857;2.98914;5.56966;0.0174533;6.21373;0;1.5708;0;0.184165
ID;3478;2.15637;2.1435;6.0613;0.0174533;2.43174;2.43579;1.68463;0.509789;0.819302
ID;3479;1.05901;0.454757;5.70723;0.0174533;1.05573;0.948425;0.952319;6.13232;0.603319
ID;3480;1.97616;1.18424;6.18564;0.0174533;2.02388;2.37264;1.51681;1.4668;0.515035
ID;3481;0.264387;1.26477;0.165025;0.0174533;0.192724;0.285211;1.43239;0.106179;0.177318
ID;3482;1.58062;1.36501;6.13752;0.0174533;5.05649;0;1.5708;0;0.251581
ID;3483;0.695886;1.56011;5.81594;0.0174533;1.11106;0.884038;2.23047;5.82797;0.69435
ID;3484;2.05607;2.44663;5.6929;0.0174533;2.8814;3.28285;1.82766;0.532625;0.801683
ID;3485;2.05462;0.630721;5.31575;0.0174533;5.26284;0;1.5708;0;0.789846
ID;3486;2.2369;0.743846;5.40352;0.0174533;5.29748;0;1.5708;0;0.772522
ID;3487;1.66252;0.789232;1.44117;0.0174533;6.0924;0;1.5708;0;0.790094
ID;3488;0.966193;1.95315;5.64503;0.0174533;3.54776;0;1.5708;0;0.866061
ID;3489;1.37448;2.35096;1.22753;0.0174533;3.71629;0;1.5708;0;0.803466
ID;3490;0.986102;0.964124;0.589917;0.0174533;4.41163;0;1.5708;0;0.904745
ID;3491;0.566879;0.874375;0.0892257;0.0174533;1.11783;0.826914;1.33106;0.0806802;0.522541
ID;3492;1.45887;1.49602;0.5462;0.0174533;2.35792;2.11678;1.77152;2.11153;0.711662
ID;3493;0.586614;1.56681;6.02759;0.0174533;0.986248;1.06876;2.37952;6.16839;0.918567
ID;3494;1.45803;1.86173;0.37082;0.0174533;4.29524;0;1.5708;0;0.49581
ID;3495;1.79747;1.04451;0.809501;0.0174533;4.2995;0;1.5708;0;0.894487
ID;3496;0.85091;1.60631;5.52111;0.0174533;1.87975;1.07507;2.14795;6.04419;0.732563
ID;3497;1.83019;1.89593;0.950824;0.0174533;0.740668;2.07494;1.76566;1.64693;0.686096
ID;3498;0.826898;1.59992;5.89045;0.0174533;2.88178;1.48931;2.34045;0.0274795;0.953234
ID;3499;2.41656;1.74821;0.587446;0.0174533;2.07513;3.17004;0.926896;2.00757;0.60285
ID;3500;1.39557;1.37914;5.36378;0.0174533;2.2621;1.60671;2.15743;6.18137;1.00566
ID;3501;0.555984;1.47133;0.430638;0.0174533;0.512395;0.71264;1.90382;0.435976;0.45939
ID;3502;1.652;2.21091;1.05319;0.0174533;0.0487616;1.6794;2.21552;1.09671;0.0351719
ID;3503;1.86856;0.357362;5.55505;0.0174533;1.22605;1.34092;0.58258;0.0628754;0.449889
ID;3504;0.79936;2.30218;0.220069;0.0174533;1.07319;2.0952;2.83886;1.19189;0.820863
ID;3505;2.17618;0.908894;5.93214;0.0174533;2.783;1.89005;1.41022;1.18838;0.582819
ID;3506;1.84777;2.00849;0.932015;0.0174533;2.54604;2.83417;1.68847;2.49492;0.960322
ID;3507;1.48218;1.10757;5.62903;0.0174533;3.87944;0;1.5708;0;0.817961
ID;3508;1.12819;2.06762;5.18619;0.0174533;0.693362;1.4831;2.48373;5.49915;0.498262
ID;3509;0.978365;0.674365;0.418114;0.0174533;5.52711;0;1.5708;0;0.695697
ID;3510;2.27418;1.71952;0.354471;0.0174533;2.45898;2.3305;1.33086;1.09773;0.838614
ID;3511;2.35824;1.95035;0.389048;0.0174533;3.32497;0;1.5708;0;0.884495
ID;3512;1.05089;0.831785;0.644154;0.0174533;2.56345;0.907627;1.68297;1.25959;0.981275
ID;3513;2.00341;1.99035;1.08838;0.0174533;5.88242;0;1.5708;0;0.820839
ID;3514;1.05184;0.429753;5.43752;0.0174533;1.05474;0.507427;1.26261;6.19823;0.723906
ID;3515;0.668221;1.64193;6.13781;0.0174533;5.81946;0;1.5708;0;0.691834
ID;3516;1.89762;0.84954;6.23884;0.0174533;2.35053;1.66951;1.78981;1.48021;0.645047
ID;3517;2.80403;0.792016;6.18515;0.0174533;3.50579;0;1.5708;0;0.865696
ID;3518;0.932405;1.19912;6.26937;0.0174533;4.56295;0;1.5708;0;0.737841
ID;3519;2.76382;2.55476;0.137628;0.0174533;4.19566;0;1.5708;0;0.776086
ID;3520;0.730819;1.09032;0.282058;0.0174533;0.242983;0.760881;1.22459;0.308941;0.142485
ID;3521;2.52536;1.12898;6.07667;0.0174533;3.84195;0;1.5708;0;0.815842
ID;3522;0.722343;1.1409;0.32356;0.0174533;5.31235;0;1.5708;0;0.934101
ID;3523;1.02748;1.60326;6.09286;0.0174533;5.77655;0;1.5708;0;0.572883
ID;3524;1.76334;2.10342;1.12469;0.0174533;5.66451;0;1.5708;0;0.747885
ID;3525;1.5023;2.20595;0.481237;0.0174533;6.1378;0;1.5708;0;0.807788
ID;3526;1.52207;0.756099;1.23225;0.0174533;3.00953;1.38959;1.54686;2.0872;1.04204
ID;3527;0.812328;0.930364;0.688452;0.0174533;5.62558;0;1.5708;0;0.932803
ID;3528;1.22286;1.75522;5.70316;0.0174533;0.560994;1.51853;2.08276;6.11956;0.529393
ID;3529;2.4166;1.0168;6.16154;0.0174533;0.578307;2.35431;0.937528;0.0734416;0.185992
ID;3530;1.87835;1.9321;6.19975;0.0174533;5.4055;0;1.5708;0;0.490108
ID;3531;2.41603;1.23151;6.19957;0.0174533;3.60462;0;1.5708;0;0.814657
ID;3532;1.12138;2.23373;0.12459;0.0174533;1.89879;2.20782;2.68836;1.26372;0.810464
ID;3533;1.40616;1.73719;0.59615;0.0174533;0.846732;1.7154;2.12924;1.3516;0.800487
ID;3534;1.65154;1.7299;5.61267;0.0174533;2.11126;1.94518;1.74754;0.158515;0.829201
ID;3535;0.695533;1.73677;6.08484;0.0174533;6.03796;0;1.5708;0;0.755483
ID;3536;1.24952;0.447199;0.529211;0.0174533;0.295524;1.10106;0.582895;0.740124;0.173995
ID;3537;2.0069;1.23636;5.51825;0.0174533;0.632894;1.95495;1.24174;5.86973;0.338147
ID;3538;2.82768;0.502858;6.08426;0.0174533;5.48367;0;1.5708;0;0.71434
ID;3539;2.23007;2.08987;0.0881574;0.0174533;3.99082;0;1.5708;0;0.819384
ID;3540;1.73436;1.83152;6.17761;0.0174533;2.12107;2.33705;1.7699;1.18353;0.722031
ID;3541;0.877921;1.53758;6.04111;0.0174533;1.086;0.956216;1.7098;6.1119;0.200461
ID;3542;0.571295;1.91541;5.87851;0.0174533;3.09028;3.97326;2.93002;2.82064;0.658063
ID;3543;2.78302;1.5537;0.138062;0.0174533;0.171853;2.78628;1.45218;0.248625;0.150262
ID;3544;1.68973;1.32256;0.819677;0.0174533;2.68904;1.9547;1.82614;2.02351;0.673809
ID;3545;1.00155;1.19611;5.50989;0.0174533;0.766012;1.30297;1.74792;5.79138;0.697571
ID;3546;2.31157;0.527189;5.48901;0.0174533;3.54258;0;1.5708;0;0.529824
ID;3547;0.924272;2.76777;0.547449;0.0174533;5.04779;0;1.5708;0;0.529223
ID;3548;0.408431;1.9118;0.107426;0.0174533;4.28737;0;1.5708;0;0.527058
ID;3549;2.5137;0.90881;5.72706;0.0174533;3.75548;0;1.5708;0;0.982379
ID;3550;0.831138;1.94861;0.109739;0.0174533;3.5749;0;1.5708;0;0.851635
ID;3551;2.31631;0.898645;5.79056;0.0174533;3.29422;0;1.5708;0;0.931208
ID;3552;1.92586;2.28673;6.20873;0.0174533;0.324947;2.16947;2.29321;0.287547;0.271804
ID;3553;1.64918;1.67017;6.13159;0.0174533;1.91985;2.05024;1.58471;1.4328;0.409413
ID;3554;2.54651;1.69924;5.81493;0.0174533;5.21859;0;1.5708;0;0.739461
ID;3555;1.99733;2.16884;1.10759;0.0174533;0.885557;2.62533;2.02459;2.10567;0.868694
ID;3556;2.58686;0.896288;6.13962;0.0174533;0.68837;2.20678;0.623429;0.586646;0.584211
ID;3557;0.685093;1.14693;5.94539;0.0174533;5.46399;0;1.5708;0;0.807461
ID;3558;1.76989;1.95666;5.84223;0.0174533;2.3662;2.19408;1.49344;0.864185;0.703197
ID;3559;0.404779;1.6588;0.270709;0.0174533;1.46086;0.281765;2.74055;6.13682;0.583669
ID;3560;1.40724;1.44227;5.72016;0.0174533;5.17581;0;1.5708;0;0.609031
ID;3561;2.12199;2.41794;5.82236;0.0174533;2.30479;2.62369;1.45839;0.540847;0.860111
ID;3562;1.7393;2.28396;5.5222;0.0174533;3.02765;2.24337;2.12349;0.0543285;0.668426
ID;3563;2.04362;1.38574;5.94446;0.0174533;2.25052;2.39823;1.48192;0.525996;0.747995
ID;3564;1.91775;2.38866;5.19409;0.0174533;1.29237;2.98148;2.05237;0.0508692;0.985933
ID;3565;2.33885;0.528018;5.51827;0.0174533;1.16033;1.43486;1.0427;0.747434;0.999371
ID;3566;2.00223;1.67896;6.13738;0.0174533;4.57924;0;1.5708;0;0.474724
ID;3567;1.82467;0.642936;1.04622;0.0174533;5.29912;0;1.5708;0;0.695774
ID;3568;1.67896;1.70322;5.47671;0.0174533;0.362557;1.72262;1.67242;5.79875;0.321334
ID;3569;1.19785;2.24613;1.07347;0.0174533;4.13203;0;1.5708;0;0.83665
ID;3570;1.93338;1.87887;6.07599;0.0174533;5.23198;0;1.5708;0;0.539081
ID;3571;1.55017;1.17863;5.1775;0.0174533;2.62076;1.75177;2.09682;0.281469;0.673986
ID;3572;2.83783;1.5882;6.02571;0.0174533;4.46412;0;1.5708;0;0.396226
ID;3573;1.87779;1.88901;6.20224;0.0174533;3.00445;3.18095;1.50622;1.35046;0.626327
ID;3574;1.27816;2.13542;5.05117;0.0174533;4.72756;0;1.5708;0;0.754367
ID;3575;0.800808;1.95089;0.204716;0.0174533;4.43524;0;1.5708;0;0.868841
ID;3576;1.86329;2.01163;5.37037;0.0174533;4.11871;0;1.5708;0;0.785246
ID;3577;1.2909;2.41361;5.5176;0.0174533;5.92086;0;1.5708;0;0.869082
ID;3578;1.58896;1.31593;1.35633;0.0174533;1.91334;2.50586;1.64366;2.96068;0.629201
ID;3579;1.61816;1.2612;1.50044;0.0174533;3.13482;2.3547;1.79572;2.78716;0.821927
ID;3580;1.54563;1.64489;5.50778;0.0174533;4.09555;0;1.5708;0;0.778216
ID;3581;1.00437;1.83811;5.51156;0.0174533;3.47525;0;1.5708;0;0.92175
ID;3582;0.63396;1.18481;0.0767877;0.0174533;3.39015;0;1.5708;0;0.755167
ID;3583;1.62361;0.799661;1.06801;0.0174533;5.58735;0;1.5708;0;0.903811
ID;3584;0.456842;1.52864;6.26523;0.0174533;5.09862;0;1.5708;0;0.458717
ID;3585;2.38984;0.925196;0.42924;0.0174533;1.10205;1.99271;1.08761;1.57615;0.735943
ID;3586;2.40585;1.62917;0.471726;0.0174533;4.65589;0;1.5708;0;0.881545
ID;3587;0.689599;1.25701;0.668206;0.0174533;3.03357;1.16445;2.55026;1.68557;0.598635
ID;3588;0.912338;1.3934;6.23285;0.0174533;0.691796;0.976261;1.95366;0.23645;0.627776
ID;3589;1.68044;1.89784;0.42843;0.0174533;2.462;2.10632;1.72486;1.58068;0.68419
ID;3590;0.939563;1.02553;0.544591;0.0174533;1.85199;1.47395;2.25647;1.19878;0.766293
ID;3591;0.605086;1.01833;0.162194;0.0174533;5.72181;0;1.5708;0;0.860831
ID;3592;2.48781;2.22099;6.10194;0.0174533;2.41456;2.69813;1.02695;0.856957;0.644749
ID;3593;2.54884;0.81354;5.92821;0.0174533;4.47534;0;1.5708;0;1.01404
ID;3594;0.972584;0.561894;5.90896;0.0174533;3.09232;0.820927;1.93352;0.175286;0.408919
ID;3595;2.3142;3.01382;5.9037;0.0174533;1.90468;3.41868;2.73689;0.626442;0.372154
ID;3596;1.29496;1.99895;5.5648;0.0174533;4.82621;0;1.5708;0;0.823656
ID;3597;0.997262;1.54068;5.95736;0.0174533;0.859134;1.13003;1.91594;6.09633;0.414097
ID;3598;1.8463;1.7694;5.45593;0.0174533;1.95476;2.90074;1.38457;0.632472;0.649073
ID;3599;2.08506;0.988177;5.36933;0.0174533;2.88681;1.62053;1.21265;0.699859;0.498962
ID;3600;2.33662;0.912505;6.19722;0.0174533;3.24923;0;1.5708;0;0.980709
ID;3601;0.657144;1.57559;6.22304;0.0174533;0.725962;0.82953;2.07913;0.150618;0.554418
ID;3602;2.97255;1.51042;0.0734005;0.0174533;3.63994;0;1.5708;0;0.191928
